img_src,name,price_list,shop_list
https://s.ek.ua/jpg/1971575.jpg,Merida Big.Nine 60-2x,"27317,27316,31400","Velomarket.org.ua,Velotime.com.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/2434151.jpg,Author A-Matrix 26,"17400,17400,17400,17400,23087,17400,17400","Velomarket.org.ua,Velotime.com.ua,Stylus.ua,Цифра,Click24.in.ua,Velomarket.org.ua,Velomarket.org.ua"
https://s.ek.ua/jpg/1959555.jpg,Giant Talon 3 29,"25797,25797,26800,25797,25797,25797,25797","Velomarket.org.ua,Velotime.com.ua,VeloGO.com.ua,Velomarket.org.ua,Velomarket.org.ua,Velotime.com.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2248887.jpg,Kinetic Storm 29,"14118,14480,14118,14118,14118,14118,14118","VeloGO.com.ua,Lisoped.ua,Beskydy.com.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/2433966.jpg,Author Outset 26,"18720,18720,18720,18720,18720,18720,18720","Velomarket.org.ua,Velotime.com.ua,Stylus.ua,Цифра,Velomarket.org.ua,Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2398896.jpg,Pride Marvel 7.1,"14600,14600,14600,14600,14600,14600,14600","VeloGO.com.ua,Lisoped.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua,Lisoped.ua,Groosha.ua"
https://s.ek.ua/jpg/2398981.jpg,Formula F-1 AM HDD 27.5,"14562,14562,14562,14562,14562,13792,14368","Kvshop.com.ua,VeloGO.com.ua,Stylus.ua,Цифра,АЛЛО,Enko.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/2255585.jpg,Spirit Fitness Echo 7.4 27.5,"24939,24939,24939,24939,22908,24939,22445","Kvshop.com.ua,VeloGO.com.ua,Stylus.ua,Цифра,Enko.com.ua,Lisoped.ua,Dinastiya.com.ua"
https://s.ek.ua/jpg/2255560.jpg,Spirit Fitness Echo 7.3 27.5,"19779,19779,19779,19779,18338,19779,17801","Kvshop.com.ua,VeloGO.com.ua,Stylus.ua,Цифра,Enko.com.ua,Lisoped.ua,Dinastiya.com.ua"
https://s.ek.ua/jpg/2383612.jpg,Formula Blackwood AM DD 24,"10703,10757,10006","Lisoped.ua,Orbitreki.com.ua,Groosha.ua"
https://s.ek.ua/jpg/2405967.jpg,Merida Big.Seven 15,"23960,23960,23960,23960,23960,23960,23960","Velomarket.org.ua,Velotime.com.ua,VeloGO.com.ua,Velomarket.org.ua,Velomarket.org.ua,Velotime.com.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2383627.jpg,Formula F-1 AM DD 29,"13790,13790,13790,13790,13790,13075,13790","Kvshop.com.ua,VeloGO.com.ua,Stylus.ua,Цифра,АЛЛО,Enko.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/2192864.jpg,Formula F-1 AM DD 26,"13514,13515,13515,13515,13515,13515,12796","Kvshop.com.ua,VeloGO.com.ua,Stylus.ua,Цифра,АЛЛО,Lisoped.ua,Enko.com.ua"
https://s.ek.ua/jpg/2443229.jpg,KTM Chicago 291,"34400,34400","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2384197.jpg,Marin Bobcat Trail 4 27.5,"30400,30400,30400,30400,30400,30400,30400","VeloGO.com.ua,Stylus.ua,Цифра,Lisoped.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/1977966.jpg,Merida Big.Seven 60-2x,"28259,28259","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2260120.jpg,Cannondale Topstone 3,51560,VeloGO.com.ua
https://s.ek.ua/jpg/2244787.jpg,Leon TN-60 AM HDD,"21840,21840,21840,21840,21840,21840,20625","Kvshop.com.ua,VeloGO.com.ua,Stylus.ua,Цифра,АЛЛО,Lisoped.ua,Enko.com.ua"
https://s.ek.ua/jpg/2252790.jpg,Winner Solid DX 29,"18408,18880,18408,18408,18408,18408,18880","VeloGO.com.ua,Lisoped.ua,Beskydy.com.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/2183174.jpg,Marin Bobcat Trail 5 27.5,"43160,43160,43160,43160,43160,43160","VeloGO.com.ua,Stylus.ua,Цифра,Lisoped.ua,Groosha.ua,Zhuk.ua"
https://s.ek.ua/jpg/2052940.jpg,Marin Bobcat Trail 3 29,"27560,27560,27560,27560,27560,27560,27560","VeloGO.com.ua,Stylus.ua,Цифра,Lisoped.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/2437568.jpg,Merida Big.Nine 600,60880,VeloGO.com.ua
https://s.ek.ua/jpg/2437656.jpg,Merida Big.Nine 5000,105320,VeloGO.com.ua
https://s.ek.ua/jpg/2164677.jpg,Merida Big.Nine 200,"34680,34680","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2421083.jpg,CROSS Betty 24,"7990,7990,7990,7990,7990,7990,7990","АЛЛО,Lisoped.ua,Beskydy.com.ua,Zhuk.ua,АЛЛО,АЛЛО,Zhuk.ua"
https://s.ek.ua/jpg/1307177.jpg,Airwheel R5,43996,Click24.in.ua
https://s.ek.ua/jpg/791038.jpg,Comanche Lago S3,"22269,22269","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2248975.jpg,Kinetic Profi 26,"12441,12760,12441,12441,12441,12441,12441","VeloGO.com.ua,Lisoped.ua,Beskydy.com.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua,VeloGO.com.ua"
